antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,antecedents_str,consequents_str
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'PARTY BUNTING', 'RED RETROSPOT CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005323439264397483,0.04436199386997903,0.005162122923052105,0.9696969696969697,21.858732782369145,1.0,0.004925964543037699,31.536054202290718,0.9593587820304897,0.11594202898550725,0.9682902625171362,0.5430303030303031,4,1,"STRAWBERRY CHARLOTTE BAG, PARTY BUNTING, RED RETROSPOT CHARLOTTE BAG, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PARTY BUNTING', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005323439264397483,0.05517018874011938,0.005162122923052105,0.9696969696969697,17.57646641857168,1.0,0.004868427774088734,31.179383771576088,0.948153178722024,0.09329446064139942,0.9679275252094102,0.531632110579479,5,1,"CHARLOTTE BAG SUKI DESIGN, PARTY BUNTING, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005323439264397483,0.04436199386997903,0.005162122923052105,0.9696969696969697,21.858732782369145,1.0,0.004925964543037699,31.536054202290718,0.9593587820304897,0.11594202898550725,0.9682902625171362,0.5430303030303031,4,1,"CHARLOTTE BAG SUKI DESIGN, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG SUKI DESIGN, STRAWBERRY CHARLOTTE BAG, LUNCH BAG SPACEBOY DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'ALARM CLOCK BAKELIKE RED', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, ALARM CLOCK BAKELIKE RED, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'HOT WATER BOTTLE I AM SO POORLY', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.0052696671506156905,0.04436199386997903,0.0051083508092703124,0.9693877551020409,21.851762523191095,1.0,0.0048745778674378695,31.21750820024743,0.9592922519282694,0.11473429951690822,0.9679666937673111,0.5422696351267781,4,1,"CHARLOTTE BAG SUKI DESIGN, HOT WATER BOTTLE I AM SO POORLY, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'ALARM CLOCK BAKELIKE RED', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.0052696671506156905,0.04436199386997903,0.0051083508092703124,0.9693877551020409,21.851762523191095,1.0,0.0048745778674378695,31.21750820024743,0.9592922519282694,0.11473429951690822,0.9679666937673111,0.5422696351267781,3,1,"CHARLOTTE BAG SUKI DESIGN, ALARM CLOCK BAKELIKE RED, CHOCOLATE HOT WATER BOTTLE",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG VINTAGE ALPHABET', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"CHARLOTTE BAG VINTAGE ALPHABET, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005215895036833898,0.04436199386997903,0.00505457869548852,0.9690721649484536,21.84464854732896,1.0,0.00482319119183804,30.898962198204007,0.959225416906268,0.11352657004830918,0.967636453496871,0.5415057794439238,4,1,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.005215895036833898,0.047050599559068665,0.00505457869548852,0.9690721649484536,20.59638291605302,1.0,0.0048091677067683145,30.81203061425678,0.9564364577343302,0.1070615034168565,0.9675451445404802,0.5382503681885125,4,1,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER",CHARLOTTE BAG SUKI DESIGN
"frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS', 'SKULL SHOULDER BAG'})",frozenset({'SUKI  SHOULDER BAG'}),0.005215895036833898,0.028337903963004785,0.00505457869548852,0.9690721649484536,34.1970304583423,1.0,0.004906771162853607,31.41707443852951,0.9758476135710178,0.17735849056603775,0.9681701744076585,0.5737201431952894,2,1,"SET OF 20 VINTAGE CHRISTMAS NAPKINS, SKULL SHOULDER BAG",SUKI  SHOULDER BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'CIRCUS PARADE LUNCH BOX', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005162122923052105,0.05517018874011938,0.005000806581706727,0.96875,17.559301900584796,1.0,0.004716011285742246,30.23455396031618,0.9479435287717665,0.09037900874635568,0.9669252603722042,0.5296966374269005,4,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, CIRCUS PARADE LUNCH BOX, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CIRCUS PARADE LUNCH BOX'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CIRCUS PARADE LUNCH BOX",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"CHARLOTTE BAG SUKI DESIGN, STRAWBERRY CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"RED RETROSPOT CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, PACK OF 72 RETROSPOT CAKE CASES, CHOCOLATE HOT WATER BOTTLE",WOODLAND CHARLOTTE BAG
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005162122923052105,0.05517018874011938,0.005000806581706727,0.96875,17.559301900584796,1.0,0.004716011285742246,30.23455396031618,0.9479435287717665,0.09037900874635568,0.9669252603722042,0.5296966374269005,5,1,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG, LUNCH BAG RED RETROSPOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PARTY BUNTING', 'REGENCY CAKESTAND 3 TIER', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"CHARLOTTE BAG SUKI DESIGN, PARTY BUNTING, REGENCY CAKESTAND 3 TIER, STRAWBERRY CHARLOTTE BAG",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"CHARLOTTE BAG SUKI DESIGN, PACK OF 72 RETROSPOT CAKE CASES, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.005162122923052105,0.047050599559068665,0.005000806581706727,0.96875,20.589535714285716,1.0,0.004757925603179514,30.494380814109803,0.9563685310820165,0.10592255125284739,0.9672070731294437,0.5375178571428572,4,1,"RED RETROSPOT CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"RED RETROSPOT CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'CARD SUKI BIRTHDAY', 'JAM MAKING SET PRINTED', 'SKULL SHOULDER BAG'})",frozenset({'SUKI  SHOULDER BAG'}),0.005162122923052105,0.028337903963004785,0.005000806581706727,0.96875,34.185661764705884,1.0,0.004854522838068051,31.09318707318385,0.9757850926976919,0.17547169811320756,0.967838613724405,0.5726102941176471,3,1,"CARD SUKI BIRTHDAY, JAM MAKING SET PRINTED, SKULL SHOULDER BAG",SUKI  SHOULDER BAG
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.008603538205086842,0.01129214389417648,0.008334677636177878,0.9687499999999999,85.78973214285713,1.0,0.008237525244766992,31.63865139538624,0.9969206381977336,0.7209302325581394,0.9683930902267905,0.853422619047619,4,2,"HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER PARSLEY, HERB MARKER ROSEMARY"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES'})",frozenset({'REGENCY TEA PLATE GREEN'}),0.006829058450287681,0.01908910039253643,0.0066139699951605095,0.968503937007874,50.735965398691356,1.0,0.006483609412816469,31.143921062536915,0.987030605552401,0.3426183844011142,0.9678910051822953,0.6574914051236553,5,1,"GREEN REGENCY TEACUP AND SAUCER, REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER, REGENCY TEA PLATE ROSES",REGENCY TEA PLATE GREEN
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})",frozenset({'HERB MARKER PARSLEY'}),0.010055385277195246,0.012475130397375921,0.00973275259450449,0.9679144385026739,77.58752074497511,1.0,0.009607310351975625,30.77785843594854,0.9971379354842582,0.7605042016806722,0.9675091104184169,0.8740434261478887,2,1,"HERB MARKER CHIVES, HERB MARKER THYME",HERB MARKER PARSLEY
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER THYME'}),0.010001613163413454,0.012528902511157713,0.009678980480722698,0.967741935483871,77.24075868752597,1.0,0.009553671244443979,30.61160402215414,0.9970253290605253,0.7531380753138076,0.9673326494333233,0.8701370621625364,2,1,"HERB MARKER CHIVES, HERB MARKER ROSEMARY",HERB MARKER THYME
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER PARSLEY'}),0.010001613163413454,0.012475130397375921,0.009678980480722698,0.967741935483871,77.57369299221357,1.0,0.009554209052325003,30.613270957681372,0.9970814549273078,0.7563025210084036,0.9673344282163653,0.8718020022246942,2,1,"HERB MARKER CHIVES, HERB MARKER ROSEMARY",HERB MARKER PARSLEY
"frozenset({'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.00994784104963166,0.012582674624939507,0.009625208366940904,0.9675675675675676,76.89681219681219,1.0,0.009500037919792773,30.445367532397697,0.9969126887128507,0.7458333333333333,0.9671542805671216,0.8662624162624162,3,1,"HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL",HERB MARKER ROSEMARY
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.006506425767596924,0.05517018874011938,0.006291337312469753,0.9669421487603306,17.5265332753371,1.0,0.005932376574847855,28.58110179061139,0.9491190234316451,0.11359223300970872,0.9650118456829929,0.5404886182398144,5,1,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.006506425767596924,0.05517018874011938,0.006291337312469753,0.9669421487603306,17.5265332753371,1.0,0.005932376574847855,28.58110179061139,0.9491190234316451,0.11359223300970872,0.9650118456829929,0.5404886182398144,4,1,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, LUNCH BAG SPACEBOY DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.006452653653815131,0.05517018874011938,0.006237565198687961,0.9666666666666667,17.521539961013644,1.0,0.005881571078732359,28.344894337796426,0.949051290234084,0.11262135922330098,0.9647202777303512,0.5398635477582846,4,1,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, CHARLOTTE BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER THYME'}),0.009410119911813734,0.012528902511157713,0.009087487229122978,0.9657142857142857,77.07892090741876,1.0,0.00896958875412956,28.801240343424595,0.9964025518755233,0.7071129707112973,0.9652792731119894,0.8455180870631516,4,1,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER MINT, HERB MARKER BASIL",HERB MARKER THYME
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER THYME'}),0.009302575684250148,0.012528902511157713,0.008979943001559392,0.9653179190751445,77.04728472549556,1.0,0.008863391937708756,28.4720833109283,0.9962890112090194,0.6987447698744771,0.9648778774254227,0.8410280582500187,3,1,"HERB MARKER PARSLEY, HERB MARKER CHIVES, HERB MARKER BASIL",HERB MARKER THYME
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.006183793084906168,0.05517018874011938,0.005968704629778996,0.9652173913043477,17.495270785659798,1.0,0.005627543598154878,27.163857073721466,0.9487083122512188,0.10776699029126213,0.9631863767621054,0.5367022629036359,4,1,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG
